"X","X0","X1","X2","X3","X4","X5"
111624,1433994,"CurrencyShares Singapore Dollar Trust","10-Q","2018-03-12","edgar/data/1433994/0001193125-18-079413.txt","edgar/data/1433994/0001193125-18-079413-index.html"
111639,1434110,"PLEDGE PETROLEUM CORP","10-Q","2018-02-12","edgar/data/1434110/0001144204-18-007386.txt","edgar/data/1434110/0001144204-18-007386-index.html"
111755,1434601,"MUSIC OF YOUR LIFE INC","10-Q","2018-01-22","edgar/data/1434601/0001391609-18-000014.txt","edgar/data/1434601/0001391609-18-000014-index.html"
111873,1434674,"CHINA MEDIA INC.","10-Q","2018-02-08","edgar/data/1434674/0001549727-18-000006.txt","edgar/data/1434674/0001549727-18-000006-index.html"
112092,1435064,"CEMTREX INC","10-Q","2018-02-14","edgar/data/1435064/0001493152-18-002159.txt","edgar/data/1435064/0001493152-18-002159-index.html"
112147,1435387,"Discovery Energy Corp.","10-Q","2018-01-16","edgar/data/1435387/0001144204-18-002252.txt","edgar/data/1435387/0001144204-18-002252-index.html"
112160,1435508,"First Savings Financial Group Inc","10-Q","2018-02-09","edgar/data/1435508/0001144204-18-006908.txt","edgar/data/1435508/0001144204-18-006908-index.html"
112668,1437491,"Ecoark Holdings, Inc.","10-Q","2018-02-09","edgar/data/1437491/0001213900-18-001513.txt","edgar/data/1437491/0001213900-18-001513-index.html"
112825,1437822,"ETERNITY HEALTHCARE INC.","10-Q","2018-01-10","edgar/data/1437822/0001213900-18-000324.txt","edgar/data/1437822/0001213900-18-000324-index.html"
112826,1437822,"ETERNITY HEALTHCARE INC.","10-Q","2018-03-19","edgar/data/1437822/0001213900-18-003157.txt","edgar/data/1437822/0001213900-18-003157-index.html"
112852,1437925,"Golden Matrix Group, Inc.","10-Q","2018-03-13","edgar/data/1437925/0001477932-18-001230.txt","edgar/data/1437925/0001477932-18-001230-index.html"
112873,1438095,"Ultimate Products CORP","10-Q","2018-02-14","edgar/data/1438095/0001078782-18-000155.txt","edgar/data/1438095/0001078782-18-000155-index.html"
113015,1438461,"Yinfu Gold Corp.","10-Q","2018-02-13","edgar/data/1438461/0001640334-18-000297.txt","edgar/data/1438461/0001640334-18-000297-index.html"
113077,1438731,"ALJ REGIONAL HOLDINGS INC","10-Q","2018-02-14","edgar/data/1438731/0001564590-18-002068.txt","edgar/data/1438731/0001564590-18-002068-index.html"
113123,1438943,"Vitality Biopharma, Inc.","10-Q","2018-02-14","edgar/data/1438943/0001493152-18-002127.txt","edgar/data/1438943/0001493152-18-002127-index.html"
113338,1439288,"Rexnord Corp","10-Q","2018-01-31","edgar/data/1439288/0001439288-18-000006.txt","edgar/data/1439288/0001439288-18-000006-index.html"
113528,1440024,"Roadrunner Transportation Systems, Inc.","10-Q","2018-03-30","edgar/data/1440024/0001440024-18-000027.txt","edgar/data/1440024/0001440024-18-000027-index.html"
113529,1440024,"Roadrunner Transportation Systems, Inc.","10-Q","2018-03-30","edgar/data/1440024/0001440024-18-000028.txt","edgar/data/1440024/0001440024-18-000028-index.html"
113530,1440024,"Roadrunner Transportation Systems, Inc.","10-Q","2018-03-30","edgar/data/1440024/0001440024-18-000031.txt","edgar/data/1440024/0001440024-18-000031-index.html"
113562,1440153,"Bakhu Holdings, Corp.","10-Q","2018-03-07","edgar/data/1440153/0001477932-18-001150.txt","edgar/data/1440153/0001477932-18-001150-index.html"
113628,1440799,"MMEX Resources Corp","10-Q","2018-03-09","edgar/data/1440799/0001477932-18-001195.txt","edgar/data/1440799/0001477932-18-001195-index.html"
113703,1441082,"Lake Forest Minerals Inc.","10-Q","2018-02-02","edgar/data/1441082/0001165527-18-000015.txt","edgar/data/1441082/0001165527-18-000015-index.html"
113895,1441769,"DIRECTVIEW HOLDINGS INC","10-Q","2018-01-16","edgar/data/1441769/0001493152-18-000543.txt","edgar/data/1441769/0001493152-18-000543-index.html"
113896,1441769,"DIRECTVIEW HOLDINGS INC","10-Q","2018-01-25","edgar/data/1441769/0001493152-18-001002.txt","edgar/data/1441769/0001493152-18-001002-index.html"
114079,1442492,"Laredo Oil, Inc.","10-Q","2018-01-16","edgar/data/1442492/0001654954-18-000427.txt","edgar/data/1442492/0001654954-18-000427-index.html"
114138,1442711,"CYCLONE POWER TECHNOLOGIES INC","10-Q","2018-01-08","edgar/data/1442711/0001493152-18-000320.txt","edgar/data/1442711/0001493152-18-000320-index.html"
114291,1443646,"Booz Allen Hamilton Holding Corp","10-Q","2018-02-05","edgar/data/1443646/0001443646-18-000018.txt","edgar/data/1443646/0001443646-18-000018-index.html"
114454,1444307,"ONCOSEC MEDICAL Inc","10-Q","2018-03-09","edgar/data/1444307/0001493152-18-003167.txt","edgar/data/1444307/0001493152-18-003167-index.html"
114534,1444403,"CODE GREEN APPAREL CORP","10-Q","2018-01-12","edgar/data/1444403/0001580695-18-000035.txt","edgar/data/1444403/0001580695-18-000035-index.html"
114684,1445175,"Highlight Networks, Inc.","10-Q","2018-02-21","edgar/data/1445175/0001659173-18-000095.txt","edgar/data/1445175/0001659173-18-000095-index.html"
114764,1445541,"TOA Distribution Systems Inc.","10-Q","2018-02-07","edgar/data/1445541/0001552781-18-000090.txt","edgar/data/1445541/0001552781-18-000090-index.html"
114788,1445831,"JUDO Capital Corp.","10-Q","2018-03-21","edgar/data/1445831/0001017386-18-000062.txt","edgar/data/1445831/0001017386-18-000062-index.html"
114809,1445942,"Texas Mineral Resources Corp.","10-Q","2018-01-16","edgar/data/1445942/0001580695-18-000041.txt","edgar/data/1445942/0001580695-18-000041-index.html"
114828,1446152,"SAUER ENERGY, INC.","10-Q","2018-01-22","edgar/data/1446152/0001446152-18-000008.txt","edgar/data/1446152/0001446152-18-000008-index.html"
115239,1448056,"NEW RELIC, INC.","10-Q","2018-02-07","edgar/data/1448056/0001448056-18-000007.txt","edgar/data/1448056/0001448056-18-000007-index.html"
115293,1448301,"Anchor Bancorp","10-Q","2018-02-05","edgar/data/1448301/0000939057-18-000041.txt","edgar/data/1448301/0000939057-18-000041-index.html"
115356,1448705,"PayMeOn, Inc.","10-Q","2018-01-26","edgar/data/1448705/0001553350-18-000078.txt","edgar/data/1448705/0001553350-18-000078-index.html"
115491,1449447,"ENTEST BIOMEDICAL, INC.","10-Q","2018-01-10","edgar/data/1449447/0001607062-18-000010.txt","edgar/data/1449447/0001607062-18-000010-index.html"
115899,1451448,"ESPORTS ENTERTAINMENT GROUP, INC.","10-Q","2018-03-14","edgar/data/1451448/0001469709-18-000035.txt","edgar/data/1451448/0001469709-18-000035-index.html"
116167,1452804,"PEAK PHARMACEUTICALS, INC.","10-Q","2018-02-15","edgar/data/1452804/0001199835-18-000008.txt","edgar/data/1452804/0001199835-18-000008-index.html"
116350,1453099,"CEREBAIN BIOTECH CORP.","10-Q","2018-02-06","edgar/data/1453099/0001477932-18-000653.txt","edgar/data/1453099/0001477932-18-000653-index.html"
116362,1453122,"3DX Industries, Inc.","10-Q","2018-01-17","edgar/data/1453122/0001594062-18-000009.txt","edgar/data/1453122/0001594062-18-000009-index.html"
116363,1453122,"3DX Industries, Inc.","10-Q","2018-01-17","edgar/data/1453122/0001594062-18-000010.txt","edgar/data/1453122/0001594062-18-000010-index.html"
116364,1453122,"3DX Industries, Inc.","10-Q","2018-01-17","edgar/data/1453122/0001594062-18-000011.txt","edgar/data/1453122/0001594062-18-000011-index.html"
116365,1453122,"3DX Industries, Inc.","10-Q","2018-01-17","edgar/data/1453122/0001594062-18-000013.txt","edgar/data/1453122/0001594062-18-000013-index.html"
117709,1459287,"Essense Water, Inc.","10-Q","2018-01-19","edgar/data/1459287/0001459287-18-000002.txt","edgar/data/1459287/0001459287-18-000002-index.html"
117757,1459482,"Chineseinvestors.com, Inc.","10-Q","2018-01-16","edgar/data/1459482/0001683168-18-000141.txt","edgar/data/1459482/0001683168-18-000141-index.html"
118162,1462047,"PRIME GLOBAL CAPITAL GROUP Inc","10-Q","2018-03-20","edgar/data/1462047/0001683168-18-000726.txt","edgar/data/1462047/0001683168-18-000726-index.html"
118205,1462223,"Truli Media Group, Inc.","10-Q","2018-02-20","edgar/data/1462223/0001213900-18-002119.txt","edgar/data/1462223/0001213900-18-002119-index.html"
118571,1463792,"Gold Torrent, Inc.","10-Q","2018-02-14","edgar/data/1463792/0001493152-18-002164.txt","edgar/data/1463792/0001493152-18-002164-index.html"
119093,1465470,"NaturalShrimp Inc","10-Q","2018-02-14","edgar/data/1465470/0001654954-18-001554.txt","edgar/data/1465470/0001654954-18-001554-index.html"
119703,1467373,"Accenture plc","10-Q","2018-03-22","edgar/data/1467373/0001467373-18-000142.txt","edgar/data/1467373/0001467373-18-000142-index.html"
120268,1468679,"AMERICAN CRYOSTEM Corp","10-Q","2018-02-14","edgar/data/1468679/0001019056-18-000336.txt","edgar/data/1468679/0001019056-18-000336-index.html"
120438,1469207,"Smartag International, Inc.","10-Q","2018-02-14","edgar/data/1469207/0001308411-18-000018.txt","edgar/data/1469207/0001308411-18-000018-index.html"
120519,1469372,"MSG NETWORKS INC.","10-Q","2018-02-01","edgar/data/1469372/0001469372-18-000004.txt","edgar/data/1469372/0001469372-18-000004-index.html"
120567,14693,"BROWN FORMAN CORP","10-Q","2018-03-07","edgar/data/14693/0000014693-18-000016.txt","edgar/data/14693/0000014693-18-000016-index.html"
120835,1470550,"INTERNATIONAL LEADERS CAPITAL Corp","10-Q","2018-02-14","edgar/data/1470550/0001262463-18-000035.txt","edgar/data/1470550/0001262463-18-000035-index.html"
121077,1471727,"Sport Endurance, Inc.","10-Q","2018-01-18","edgar/data/1471727/0001185185-18-000079.txt","edgar/data/1471727/0001185185-18-000079-index.html"
121149,1471968,"EnzymeBioSystems","10-Q","2018-02-21","edgar/data/1471968/0001493152-18-002385.txt","edgar/data/1471968/0001493152-18-002385-index.html"
121353,1472468,"XIANGTIAN (USA) AIR POWER CO., LTD.","10-Q","2018-03-19","edgar/data/1472468/0001062993-18-001250.txt","edgar/data/1472468/0001062993-18-001250-index.html"
121550,1473490,"Wall Street Media Co, Inc.","10-Q","2018-02-08","edgar/data/1473490/0001493152-18-001632.txt","edgar/data/1473490/0001493152-18-001632-index.html"
121888,1474439,"Telenav, Inc.","10-Q","2018-02-08","edgar/data/1474439/0001474439-18-000011.txt","edgar/data/1474439/0001474439-18-000011-index.html"
122591,1476765,"GOLUB CAPITAL BDC, Inc.","10-Q","2018-02-07","edgar/data/1476765/0001476765-18-000015.txt","edgar/data/1476765/0001476765-18-000015-index.html"
122701,1477246,"S&W Seed Co","10-Q","2018-02-08","edgar/data/1477246/0001136261-18-000036.txt","edgar/data/1477246/0001136261-18-000036-index.html"
123267,1478726,"CHARTER FINANCIAL CORP","10-Q","2018-02-08","edgar/data/1478726/0001478726-18-000013.txt","edgar/data/1478726/0001478726-18-000013-index.html"
123579,1479526,"China Modern Agricultural Information, Inc.","10-Q","2018-02-14","edgar/data/1479526/0001213900-18-001850.txt","edgar/data/1479526/0001213900-18-001850-index.html"
123783,1481028,"Hypersolar, Inc.","10-Q","2018-02-12","edgar/data/1481028/0001213900-18-001594.txt","edgar/data/1481028/0001213900-18-001594-index.html"
124121,1482554,"Photoamigo, Inc.","10-Q","2018-03-21","edgar/data/1482554/0001079973-18-000183.txt","edgar/data/1482554/0001079973-18-000183-index.html"
124271,1483195,"Oritani Financial Corp","10-Q","2018-02-09","edgar/data/1483195/0001483195-18-000002.txt","edgar/data/1483195/0001483195-18-000002-index.html"
124659,14846,"BRT Apartments Corp.","10-Q","2018-02-09","edgar/data/14846/0000014846-18-000013.txt","edgar/data/14846/0000014846-18-000013-index.html"
125210,1487198,"ASPEN GROUP, INC.","10-Q","2018-03-15","edgar/data/1487198/0001553350-18-000217.txt","edgar/data/1487198/0001553350-18-000217-index.html"
125428,1487730,"Spectrum Brands Holdings, Inc.","10-Q","2018-02-08","edgar/data/1487730/0001487730-18-000030.txt","edgar/data/1487730/0001487730-18-000030-index.html"
125765,1488917,"Electromed, Inc.","10-Q","2018-02-13","edgar/data/1488917/0000897101-18-000121.txt","edgar/data/1488917/0000897101-18-000121-index.html"
125785,1489096,"Thermon Group Holdings, Inc.","10-Q","2018-02-08","edgar/data/1489096/0001489096-18-000023.txt","edgar/data/1489096/0001489096-18-000023-index.html"
125996,1490054,"APPIPHANY TECHNOLOGIES HOLDINGS CORP","10-Q","2018-03-26","edgar/data/1490054/0001445866-18-000295.txt","edgar/data/1490054/0001445866-18-000295-index.html"
126087,1490349,"Medley Capital Corp","10-Q","2018-02-06","edgar/data/1490349/0001490349-18-000009.txt","edgar/data/1490349/0001490349-18-000009-index.html"
126196,1490906,"Capitol Federal Financial Inc","10-Q","2018-02-08","edgar/data/1490906/0001490906-18-000024.txt","edgar/data/1490906/0001490906-18-000024-index.html"
126220,1490949,"VinCompass Corp.","10-Q","2018-01-24","edgar/data/1490949/0001493152-18-000984.txt","edgar/data/1490949/0001493152-18-000984-index.html"
126309,1491419,"LiveXLive Media, Inc.","10-Q","2018-02-14","edgar/data/1491419/0001213900-18-001893.txt","edgar/data/1491419/0001213900-18-001893-index.html"
126937,1493174,"ECOSCIENCES, INC.","10-Q","2018-01-16","edgar/data/1493174/0001493152-18-000614.txt","edgar/data/1493174/0001493152-18-000614-index.html"
127055,1493594,"MACOM Technology Solutions Holdings, Inc.","10-Q","2018-02-07","edgar/data/1493594/0001493594-18-000008.txt","edgar/data/1493594/0001493594-18-000008-index.html"
127099,1493712,"Cell MedX Corp.","10-Q","2018-01-16","edgar/data/1493712/0001393905-18-000016.txt","edgar/data/1493712/0001393905-18-000016-index.html"
128026,1497055,"GroGenesis, Inc.","10-Q","2018-01-16","edgar/data/1497055/0001393905-18-000014.txt","edgar/data/1497055/0001393905-18-000014-index.html"
128049,1497130,"Nano Mobile Healthcare, Inc.","10-Q","2018-03-16","edgar/data/1497130/0001213900-18-003060.txt","edgar/data/1497130/0001213900-18-003060-index.html"
128060,1497253,"ORGANOVO HOLDINGS, INC.","10-Q","2018-02-08","edgar/data/1497253/0001564590-18-001682.txt","edgar/data/1497253/0001564590-18-001682-index.html"
128195,1497649,"Solar Quartz Technologies Corp","10-Q","2018-01-17","edgar/data/1497649/0001640334-18-000117.txt","edgar/data/1497649/0001640334-18-000117-index.html"
128196,1497649,"Solar Quartz Technologies Corp","10-Q","2018-01-17","edgar/data/1497649/0001640334-18-000120.txt","edgar/data/1497649/0001640334-18-000120-index.html"
128197,1497649,"Solar Quartz Technologies Corp","10-Q","2018-01-17","edgar/data/1497649/0001640334-18-000122.txt","edgar/data/1497649/0001640334-18-000122-index.html"
128198,1497649,"Solar Quartz Technologies Corp","10-Q","2018-01-17","edgar/data/1497649/0001640334-18-000124.txt","edgar/data/1497649/0001640334-18-000124-index.html"
128199,1497649,"Solar Quartz Technologies Corp","10-Q","2018-01-17","edgar/data/1497649/0001640334-18-000126.txt","edgar/data/1497649/0001640334-18-000126-index.html"
128200,1497649,"Solar Quartz Technologies Corp","10-Q","2018-01-17","edgar/data/1497649/0001640334-18-000128.txt","edgar/data/1497649/0001640334-18-000128-index.html"
128201,1497649,"Solar Quartz Technologies Corp","10-Q","2018-02-14","edgar/data/1497649/0001640334-18-000311.txt","edgar/data/1497649/0001640334-18-000311-index.html"
128346,1498232,"TripBorn, Inc.","10-Q","2018-02-12","edgar/data/1498232/0001214659-18-001101.txt","edgar/data/1498232/0001214659-18-001101-index.html"
128385,1498301,"Ascena Retail Group, Inc.","10-Q","2018-03-05","edgar/data/1498301/0001498301-18-000012.txt","edgar/data/1498301/0001498301-18-000012-index.html"
128418,1498382,"DelMar Pharmaceuticals, Inc.","10-Q","2018-02-14","edgar/data/1498382/0001213900-18-001883.txt","edgar/data/1498382/0001213900-18-001883-index.html"
129008,1500242,"UBI Blockchain Internet LTD-DE","10-Q","2018-01-16","edgar/data/1500242/0001493152-18-000577.txt","edgar/data/1500242/0001493152-18-000577-index.html"
129021,1500305,"Sustainable Projects Group Inc.","10-Q","2018-01-22","edgar/data/1500305/0001493152-18-000829.txt","edgar/data/1500305/0001493152-18-000829-index.html"
129035,1500375,"Home Federal Bancorp, Inc. of Louisiana","10-Q","2018-02-09","edgar/data/1500375/0000927089-18-000049.txt","edgar/data/1500375/0000927089-18-000049-index.html"
129142,1501078,"Oconee Federal Financial Corp.","10-Q","2018-02-13","edgar/data/1501078/0001387131-18-000571.txt","edgar/data/1501078/0001387131-18-000571-index.html"
129584,1502152,"AngioSoma, Inc.","10-Q","2018-02-15","edgar/data/1502152/0001161697-18-000087.txt","edgar/data/1502152/0001161697-18-000087-index.html"
129650,1502377,"Contango ORE, Inc.","10-Q","2018-01-31","edgar/data/1502377/0001437749-18-001352.txt","edgar/data/1502377/0001437749-18-001352-index.html"
129679,1502557,"CX Network Group, Inc.","10-Q","2018-02-12","edgar/data/1502557/0001477932-18-000771.txt","edgar/data/1502557/0001477932-18-000771-index.html"
129698,1502659,"LED Lighting Co","10-Q","2018-03-06","edgar/data/1502659/0001078782-18-000274.txt","edgar/data/1502659/0001078782-18-000274-index.html"
129721,1502756,"ZAYO GROUP LLC","10-Q","2018-02-08","edgar/data/1502756/0001558370-18-000481.txt","edgar/data/1502756/0001558370-18-000481-index.html"
129754,1502966,"DigiPath,Inc.","10-Q","2018-02-12","edgar/data/1502966/0001493152-18-001810.txt","edgar/data/1502966/0001493152-18-001810-index.html"
129842,1503161,"Go Eco Group","10-Q","2018-02-12","edgar/data/1503161/0001721716-18-000022.txt","edgar/data/1503161/0001721716-18-000022-index.html"
130221,1504389,"Rich Pharmaceuticals, Inc.","10-Q","2018-02-20","edgar/data/1504389/0001662252-18-000036.txt","edgar/data/1504389/0001662252-18-000036-index.html"
130239,1504461,"NGL Energy Partners LP","10-Q","2018-02-09","edgar/data/1504461/0001504461-18-000010.txt","edgar/data/1504461/0001504461-18-000010-index.html"
130283,1504619,"PennantPark Floating Rate Capital Ltd.","10-Q","2018-02-08","edgar/data/1504619/0001564590-18-001680.txt","edgar/data/1504619/0001564590-18-001680-index.html"
130323,1504678,"Loop Industries, Inc.","10-Q","2018-01-12","edgar/data/1504678/0001477932-18-000198.txt","edgar/data/1504678/0001477932-18-000198-index.html"
130395,1504876,"5V Inc.","10-Q","2018-02-20","edgar/data/1504876/0001213900-18-002114.txt","edgar/data/1504876/0001213900-18-002114-index.html"
130487,1505367,"Apollo Acquisition Corp","10-Q","2018-02-20","edgar/data/1505367/0001078782-18-000202.txt","edgar/data/1505367/0001078782-18-000202-index.html"
130696,1506251,"Citius Pharmaceuticals, Inc.","10-Q","2018-02-14","edgar/data/1506251/0001213900-18-001880.txt","edgar/data/1506251/0001213900-18-001880-index.html"
130905,1506814,"JPX Global Inc.","10-Q","2018-03-29","edgar/data/1506814/0001391609-18-000062.txt","edgar/data/1506814/0001391609-18-000062-index.html"
130940,1506929,"VERDE RESOURCES, INC.","10-Q","2018-02-12","edgar/data/1506929/0001640334-18-000272.txt","edgar/data/1506929/0001640334-18-000272-index.html"
130991,1507181,"Mountain High Acquisitions Corp.","10-Q","2018-02-07","edgar/data/1507181/0001554795-18-000034.txt","edgar/data/1507181/0001554795-18-000034-index.html"
131233,1507964,"Corvus Gold Inc.","10-Q","2018-01-11","edgar/data/1507964/0001171843-18-000323.txt","edgar/data/1507964/0001171843-18-000323-index.html"
131321,1508348,"AmeriCann, Inc.","10-Q","2018-02-20","edgar/data/1508348/0001437749-18-002864.txt","edgar/data/1508348/0001437749-18-002864-index.html"
131340,1508381,"Bionik Laboratories Corp.","10-Q","2018-02-13","edgar/data/1508381/0001144204-18-007927.txt","edgar/data/1508381/0001144204-18-007927-index.html"
